GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.fitting.leastsquares,LeastSquaresFactory.new LeastSquaresAdapter() {...},14,0,0,0,3,0,2,0,2,0
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.ml.neuralnet.oned,NeuronString,39,237,4,18,5,42,6,13,2,6
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.ml.neuralnet.oned,NeuronString.SerializationProxy,0,17,0,0,0,6,0,2,0,2
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.analysis.function,Tan,0,9,0,0,0,3,0,3,0,3
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.analysis.function,Cos,0,9,0,0,0,3,0,3,0,3
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.analysis.function,Floor,0,6,0,0,0,2,0,2,0,2
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.analysis.function,StepFunction,0,82,0,14,0,22,0,9,0,2
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.analysis.function,Cbrt,0,9,0,0,0,3,0,3,0,3
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.analysis.function,Logit.Parametric,30,33,0,4,4,8,1,5,1,3
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.analysis.function,Power,0,16,0,0,0,5,0,3,0,3
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.analysis.function,Sigmoid,0,161,0,8,0,30,0,9,0,5
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.analysis.function,Pow,0,7,0,0,0,2,0,2,0,2
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.analysis.function,Sigmoid.Parametric,0,57,0,4,0,11,0,6,0,4
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.analysis.function,Atan,0,9,0,0,0,3,0,3,0,3
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.analysis.function,Expm1,0,9,0,0,0,3,0,3,0,3
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.analysis.function,Atanh,0,9,0,0,0,3,0,3,0,3
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.analysis.function,Max,0,7,0,0,0,2,0,2,0,2
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.analysis.function,HarmonicOscillator,0,98,0,4,0,17,0,6,0,4
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.analysis.function,Log10,0,9,0,0,0,3,0,3,0,3
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.analysis.function,Divide,0,7,0,0,0,2,0,2,0,2
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.analysis.function,Sqrt,0,9,0,0,0,3,0,3,0,3
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.analysis.function,Logistic,0,94,0,2,0,13,0,5,0,4
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.analysis.function,Min,0,7,0,0,0,2,0,2,0,2
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.analysis.function,Log,0,9,0,0,0,3,0,3,0,3
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.analysis.function,Gaussian.Parametric,0,124,0,6,0,21,0,7,0,4
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.analysis.function,Multiply,0,7,0,0,0,2,0,2,0,2
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.analysis.function,Inverse,0,10,0,0,0,3,0,3,0,3
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.analysis.function,Atan2,0,7,0,0,0,2,0,2,0,2
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.analysis.function,Ulp,0,6,0,0,0,2,0,2,0,2
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.analysis.function,Log1p,0,9,0,0,0,3,0,3,0,3
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.analysis.function,Signum,0,6,0,0,0,2,0,2,0,2
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.analysis.function,Sinc,2,353,2,24,0,55,2,15,0,4
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.analysis.function,Acos,0,9,0,0,0,3,0,3,0,3
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.analysis.function,Gaussian,0,207,0,14,0,38,0,13,0,6
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.analysis.function,Sin,0,9,0,0,0,3,0,3,0,3
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.analysis.function,Minus,0,9,0,0,0,3,0,3,0,3
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.analysis.function,Ceil,0,6,0,0,0,2,0,2,0,2
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.analysis.function,Asinh,0,9,0,0,0,3,0,3,0,3
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.analysis.function,Logit,5,168,0,16,2,28,1,12,1,4
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.analysis.function,Exp,0,9,0,0,0,3,0,3,0,3
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.analysis.function,Logistic.Parametric,27,156,0,6,4,25,1,6,1,3
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.analysis.function,Constant,0,19,0,0,0,5,0,3,0,3
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.analysis.function,Abs,0,6,0,0,0,2,0,2,0,2
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.analysis.function,Rint,0,6,0,0,0,2,0,2,0,2
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.analysis.function,Subtract,0,7,0,0,0,2,0,2,0,2
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.analysis.function,Tanh,0,9,0,0,0,3,0,3,0,3
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.analysis.function,Add,0,7,0,0,0,2,0,2,0,2
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.analysis.function,Asin,0,9,0,0,0,3,0,3,0,3
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.analysis.function,HarmonicOscillator.Parametric,0,88,0,4,0,17,0,6,0,4
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.analysis.function,Acosh,0,9,0,0,0,3,0,3,0,3
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.analysis.function,Sinh,0,9,0,0,0,3,0,3,0,3
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.analysis.function,Cosh,0,9,0,0,0,3,0,3,0,3
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.analysis.function,Identity,0,7,0,0,0,3,0,3,0,3
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.ml.clustering,MultiKMeansPlusPlusClusterer,0,57,0,4,0,18,0,5,0,3
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.ml.clustering,DoublePoint,6,47,1,3,2,12,2,6,1,5
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.ml.clustering,CentroidCluster,0,9,0,0,0,4,0,2,0,2
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.ml.clustering,KMeansPlusPlusClusterer,224,244,30,20,54,58,22,22,5,13
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.ml.clustering,DBSCANClusterer.PointStatus,0,24,0,0,0,5,0,1,0,1
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.ml.clustering,MiniBatchKMeansClusterer,24,344,6,32,4,72,6,19,0,6
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.ml.clustering,Cluster,2,87,1,7,1,16,1,7,0,4
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.ml.clustering,DBSCANClusterer,0,219,0,28,0,51,0,22,0,8
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.ml.clustering,MiniBatchKMeansClusterer.ImprovementEvaluator,0,85,0,6,0,19,0,5,0,2
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.ml.clustering,FuzzyKMeansClusterer,98,511,14,42,19,103,13,33,4,14
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.ml.clustering,KMeansPlusPlusClusterer.EmptyClusterStrategy,0,44,0,0,0,9,0,1,0,1
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.ml.clustering,ClusterEvaluator,6,15,1,1,1,2,2,2,1,2
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.ml.clustering,Clusterer,0,17,0,0,0,5,0,3,0,3
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.stat.inference,OneWayAnova,11,265,2,18,3,52,2,15,0,7
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.stat.inference,OneWayAnova.AnovaStats,0,12,0,0,0,5,0,1,0,1
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.stat.inference,GTest,14,549,6,50,2,89,6,33,0,11
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.stat.inference,ChiSquareTest,26,570,8,56,4,106,8,35,0,11
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.stat.inference,MannWhitneyUTest,10,183,0,10,3,34,1,11,1,6
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.stat.inference,WilcoxonSignedRankTest,18,289,2,34,5,58,3,24,1,8
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.stat.inference,BinomialTest,39,139,5,23,5,36,5,13,0,3
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.stat.inference,KolmogorovSmirnovTest,438,1614,58,142,71,302,48,84,4,28
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.stat.inference,TTest,23,581,1,23,5,110,2,41,1,30
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.stat.inference,InferenceTestUtils,63,226,0,0,11,44,11,40,11,40
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.stat.inference,AlternativeHypothesis,0,34,0,0,0,7,0,1,0,1
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.ml.clustering.evaluation,SumOfClusterVariances,0,71,1,7,0,14,1,7,0,4
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.ml.clustering.evaluation,CalinskiHarabasz,14,286,5,25,2,47,5,18,1,7
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.ml.clustering.initialization,RandomCentroidInitializer,2,42,1,3,1,10,1,3,0,2
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.ml.clustering.initialization,KMeansPlusPlusCentroidInitializer,15,199,7,25,4,45,5,14,0,3
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.ml.distance,EarthMoversDistance,0,37,0,2,0,9,0,3,0,2
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.ml.distance,EuclideanDistance,0,7,0,0,0,2,0,2,0,2
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.ml.distance,ChebyshevDistance,0,7,0,0,0,2,0,2,0,2
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.ml.distance,CanberraDistance,0,53,0,6,0,8,0,5,0,2
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.ml.distance,ManhattanDistance,0,7,0,0,0,2,0,2,0,2
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.analysis.interpolation,LoessInterpolator,32,541,4,48,6,114,6,30,2,8
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.analysis.interpolation,MicrosphereProjectionInterpolator.new MultivariateFunction() {...},0,30,0,0,0,6,0,2,0,2
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.analysis.interpolation,InterpolatingMicrosphere.Facet,0,9,0,0,0,4,0,2,0,2
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.analysis.interpolation,UnivariatePeriodicInterpolator,0,165,0,6,0,28,0,6,0,3
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.analysis.interpolation,TricubicInterpolatingFunction,126,18146,22,70,14,201,17,35,1,5
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.analysis.interpolation,BicubicFunction,20,139,4,10,2,21,4,6,0,3
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.analysis.interpolation,PiecewiseBicubicSplineInterpolatingFunction,61,255,16,36,8,58,13,17,1,3
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.analysis.interpolation,TricubicFunction,30,202,6,18,3,25,6,8,0,2
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.analysis.interpolation,BicubicInterpolator.new BicubicInterpolatingFunction() {...},0,58,0,8,0,7,0,6,0,2
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.analysis.interpolation,TricubicInterpolator,4,502,4,16,1,57,4,8,0,2
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.analysis.interpolation,UnivariatePeriodicInterpolator.new UnivariateFunction() {...},0,23,0,0,0,2,0,2,0,2
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.analysis.interpolation,AkimaSplineInterpolator,27,480,3,23,6,68,3,14,0,4
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.analysis.interpolation,TricubicInterpolator.new TricubicInterpolatingFunction() {...},0,84,1,11,0,9,1,7,0,2
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.analysis.interpolation,HermiteInterpolator,18,407,1,29,1,63,1,21,0,7
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.analysis.interpolation,MicrosphereProjectionInterpolator,38,80,8,8,6,27,8,3,0,3
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.analysis.interpolation,FieldHermiteInterpolator,0,423,0,30,0,64,0,19,0,4
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.analysis.interpolation,BicubicInterpolator,4,188,3,9,1,29,3,5,0,2
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.analysis.interpolation,SplineInterpolator,0,330,0,12,0,39,0,8,0,2
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.analysis.interpolation,InterpolatingMicrosphere.FacetData,0,15,0,0,0,6,0,3,0,3
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.analysis.interpolation,NevilleInterpolator,0,9,0,0,0,2,0,2,0,2
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.analysis.interpolation,InterpolatingMicrosphere,118,277,11,31,20,61,13,19,3,8
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.analysis.interpolation,InterpolatingMicrosphere2D,9,38,0,2,3,7,2,2,2,1
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.analysis.interpolation,LinearInterpolator,0,108,0,8,0,18,0,6,0,2
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.analysis.interpolation,DividedDifferenceInterpolator,0,100,0,4,0,17,0,5,0,3
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.analysis.interpolation,PiecewiseBicubicSplineInterpolator,4,37,4,10,1,12,4,5,0,2
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.analysis.interpolation,BicubicInterpolatingFunction,4,1664,6,42,1,88,6,24,0,6
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.exception.util,ExceptionContext,3,341,0,20,1,81,1,27,1,17
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.exception.util,DummyLocalizable,15,0,0,0,6,0,4,0,4,0
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.exception.util,LocalizedFormats,4,3660,1,3,2,341,1,5,0,4
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.exception.util,ArgUtils,0,55,1,7,0,9,1,4,0,1
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.optim.univariate,MultiStartUnivariateOptimizer,13,213,2,18,2,49,2,14,0,6
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.optim.univariate,UnivariateObjectiveFunction,0,9,0,0,0,4,0,2,0,2
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.optim.univariate,UnivariateOptimizer,0,83,0,8,0,23,0,12,0,8
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.optim.univariate,BracketFinder,35,340,9,37,9,86,12,22,5,6
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.optim.univariate,UnivariatePointValuePair,0,15,0,0,0,6,0,3,0,3
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.optim.univariate,MultiStartUnivariateOptimizer.new Comparator() {...},6,33,3,5,1,8,3,3,0,2
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.optim.univariate,BracketFinder.FunctionEvaluator,7,33,0,0,1,9,0,2,0,2
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.optim.univariate,SearchInterval,19,43,3,3,2,13,3,5,0,5
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.optim.univariate,BrentOptimizer,23,470,5,69,6,135,5,37,0,5
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.optim.univariate,SimpleUnivariateValueChecker,0,67,1,9,0,16,1,7,0,3
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.stat.correlation,KendallsCorrelation.new Comparator() {...},0,26,0,2,0,3,0,3,0,2
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.stat.correlation,SpearmansCorrelation,11,164,3,11,2,36,4,13,1,9
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.stat.correlation,PearsonsCorrelation,15,386,3,27,2,76,3,25,0,13
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.stat.correlation,KendallsCorrelation,13,407,1,31,3,91,2,22,1,7
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.stat.correlation,Covariance,41,226,4,12,6,48,5,17,1,13
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.stat.correlation,StorelessBivariateCovariance,20,155,2,2,4,26,3,5,1,5
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.stat.correlation,StorelessCovariance,56,162,7,15,9,27,7,16,3,9
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.stat.interval,ClopperPearsonInterval,0,107,0,4,0,18,0,4,0,2
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.stat.interval,AgrestiCoullInterval,0,69,0,0,0,13,0,2,0,2
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.stat.interval,NormalApproximationInterval,0,54,0,0,0,8,0,2,0,2
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.stat.interval,WilsonScoreInterval,0,91,0,0,0,16,0,2,0,2
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.stat.interval,ConfidenceInterval,60,39,3,3,3,12,4,5,1,5
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.stat.interval,IntervalUtils,0,92,0,10,0,19,0,11,0,6
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.ml.neuralnet.twod,NeuronSquareMesh2D.SerializationProxy,0,27,0,0,0,10,0,2,0,2
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.ml.neuralnet.twod,NeuronSquareMesh2D,111,864,10,139,24,167,11,80,3,11
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.ml.neuralnet.twod,NeuronSquareMesh2D.HorizontalDirection,0,34,0,0,0,7,0,1,0,1
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.ml.neuralnet.twod,NeuronSquareMesh2D.VerticalDirection,0,34,0,0,0,7,0,1,0,1
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.random,RandomUtils.DataGenerator,17,271,3,35,3,56,3,21,0,5
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.random,RngAdaptor,68,91,0,2,19,26,6,11,6,10
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.random,RandomUtils.new UniformRandomProvider() {...},64,26,5,1,15,7,8,5,5,5
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.random,SobolSequenceGenerator,41,441,6,36,12,86,6,23,0,8
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.random,SynchronizedRandomGenerator,15,40,0,0,6,12,3,9,3,9
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.random,GaussianRandomGenerator,0,13,0,0,0,4,0,2,0,2
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.random,CorrelatedRandomVectorGenerator,50,103,3,7,13,20,4,7,2,4
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.random,RandomUtils,4,10,0,0,1,2,1,2,1,2
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.random,UncorrelatedRandomVectorGenerator,8,70,1,3,1,16,1,4,0,3
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.random,UniformRandomGenerator,0,20,0,0,0,5,0,3,0,3
